"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_instructions4","correct_keyboard_response","correct_response","correct_stim","count_ISI","count_block_one","count_block_two","count_break","count_experiment","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_instructions4","count_keyboard_response","count_logger","count_new_inline_javascript","count_stim","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","false_response","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_one","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_break","response_instructions1","response_instructions2","response_instructions3","response_instructions4","response_keyboard_response","response_stim","response_time","response_time_break","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_instructions4","response_time_keyboard_response","response_time_stim","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim","subject_nr","subject_parity","time_ISI","time_block_one","time_block_two","time_break","time_experiment","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_instructions4","time_keyboard_response","time_logger","time_new_inline_javascript","time_stim","time_trial_sequence","title","total_correct","total_response_time","total_responses","true_false","true_response","uniform_coordinates","width"
"0","0","1000.0454545454545","1000.0454545454545","black","legacy","legacy","legacy","0","S2","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","131","0","0","0","0","131","0","0","0","0","131","131","0","131","131","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","40","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1283","2","legacy","1024","2","48000","-16","experiment","Turquoise is fruit.","0","even","485797","32704","349013","329963","2596","485293","2701","7982","17308","27533","485997","486998","2695","484005","484002","Sentence_verification","0","132006","132","FALSE","m","yes","1024"
"0","0","1000.0451127819549","1000.0451127819549","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","132","0","0","0","0","132","0","0","0","0","132","132","0","132","132","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","41","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1041","2","legacy","1024","2","48000","-16","experiment","April has showers.","0","even","488602","32704","349013","329963","2596","488097","2701","7982","17308","27533","488802","489803","2695","487051","487048","Sentence_verification","0","133006","133","TRUE","m","yes","1024"
"0","0","1000.044776119403","1000.044776119403","black","legacy","legacy","legacy","0","S1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","133","0","0","0","0","133","0","0","0","0","133","133","0","133","133","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","42","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","2210","2","legacy","1024","2","48000","-16","experiment","Rock is wood.","0","even","492576","32704","349013","329963","2596","492072","2701","7982","17308","27533","492776","493776","2695","489858","489854","Sentence_verification","0","134006","134","FALSE","m","yes","1024"
"0","0","1000.0444444444445","1000.0444444444445","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","0","134","0","0","0","0","134","0","0","0","0","134","134","0","134","134","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","43","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1680","2","legacy","1024","2","48000","-16","experiment","A cashew is curved.","0","even","496027","32704","349013","329963","2596","495523","2701","7982","17308","27533","496227","497228","2695","493838","493833","Sentence_verification","0","135006","135","TRUE","m","yes","1024"
"0","0","1000.0441176470588","1000.0441176470588","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","135","0","0","0","0","135","0","0","0","0","135","135","0","135","135","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","44","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","738","2","legacy","1024","2","48000","-16","experiment","July is July.","0","even","498532","32704","349013","329963","2596","498028","2701","7982","17308","27533","498732","499733","2695","497285","497281","Sentence_verification","0","136006","136","TRUE","m","yes","1024"
"0","0","1000.043795620438","1000.043795620438","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","136","0","0","0","0","136","0","0","0","0","136","136","0","136","136","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","45","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1203","2","legacy","1024","2","48000","-16","experiment","March is September.","0","even","501501","32704","349013","329963","2596","500998","2701","7982","17308","27533","501701","502701","2695","499790","499785","Sentence_verification","0","137006","137","FALSE","m","yes","1024"
"0","0","1000.0434782608696","1000.0434782608696","black","legacy","legacy","legacy","0","S1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","137","0","0","0","0","137","0","0","0","0","137","137","0","137","137","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","46","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1845","2","legacy","1024","2","48000","-16","experiment","Bacon is salad.","0","even","505117","32704","349013","329963","2596","504613","2701","7982","17308","27533","505317","506317","2695","502763","502758","Sentence_verification","0","138006","138","FALSE","m","yes","1024"
"0","0","1000.043165467626","1000.043165467626","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","138","0","0","0","0","138","0","0","0","0","138","138","0","138","138","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","47","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","919","2","legacy","1024","2","48000","-16","experiment","A jeep has wings.","0","even","507801","32704","349013","329963","2596","507297","2701","7982","17308","27533","508002","509002","2695","506373","506369","Sentence_verification","0","139006","139","FALSE","m","yes","1024"
"0","0","1000.0428571428571","1000.0428571428571","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","139","0","0","0","0","139","0","0","0","0","139","139","0","139","139","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","48","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","3808","2","legacy","1024","2","48000","-16","experiment","Chianti is alcoholic.","0","even","513381","32704","349013","329963","2596","512878","2701","7982","17308","27533","513581","514582","2695","509065","509060","Sentence_verification","0","140006","140","TRUE","m","yes","1024"
"0","0","1000.0425531914893","1000.0425531914893","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","0","140","0","0","0","0","140","0","0","0","0","140","140","0","140","140","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","49","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1069","2","legacy","1024","2","48000","-16","experiment","Scotch is rum.","0","even","516217","32704","349013","329963","2596","515713","2701","7982","17308","27533","516424","517425","2695","514639","514636","Sentence_verification","0","141006","141","FALSE","m","yes","1024"
"0","0","1000.0422535211268","1000.0422535211268","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","141","0","0","0","0","141","0","0","0","0","141","141","0","141","141","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","50","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1775","2","legacy","1024","2","48000","-16","experiment","An oak has acorns.","0","even","519787","32704","349013","329963","2596","519283","2701","7982","17308","27533","519988","520989","2695","517503","517499","Sentence_verification","0","142006","142","TRUE","m","yes","1024"
"0","0","1000.0419580419581","1000.0419580419581","black","legacy","legacy","legacy","0","S1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","142","0","0","0","0","142","0","0","0","0","142","142","0","142","142","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","51","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1378","2","legacy","1024","2","48000","-16","experiment","A carrot is a vegetable.","0","even","522936","32704","349013","329963","2596","522433","2701","7982","17308","27533","523136","524137","2695","521050","521045","Sentence_verification","0","143006","143","TRUE","m","yes","1024"
"0","0","1000.0416666666666","1000.0416666666666","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","143","0","0","0","0","143","0","0","0","0","143","143","0","143","143","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","52","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","2326","2","legacy","1024","2","48000","-16","experiment","Tequila is carbonated.","0","even","527032","32704","349013","329963","2596","526528","2701","7982","17308","27533","527232","528233","2695","524197","524193","Sentence_verification","0","144006","144","FALSE","m","yes","1024"
"0","0","1000.0413793103448","1000.0413793103448","black","legacy","legacy","legacy","0","P2","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","144","0","0","0","0","144","0","0","0","0","144","144","0","144","144","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","53","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1500","2","legacy","1024","2","48000","-16","experiment","A sedan is mobile.","0","even","530303","32704","349013","329963","2596","529799","2701","7982","17308","27533","530503","531504","2695","528293","528289","Sentence_verification","0","145006","145","TRUE","m","yes","1024"
"0","0","1000.0410958904109","1000.0410958904109","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","145","0","0","0","0","145","0","0","0","0","145","145","0","145","145","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","54","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","991","2","legacy","1024","2","48000","-16","experiment","A almond is square.","0","even","533063","32704","349013","329963","2596","532558","2701","7982","17308","27533","533263","534263","2695","531562","531558","Sentence_verification","0","146006","146","FALSE","m","yes","1024"
